pdb_id,cluster_v2_id,tool,same_tool_unit_id,raw_row_id,raw_pocket_id,formal_tool_representative,representative_pocket_id,formal_vote_count
6E3S,6E3S_V2C017,DoGSiteScorer,6E3S_DoGSiteScorer_U015,252,P_1_2,true,P_1_2,1
6E3S,6E3S_V2C018,CASTpFold,6E3S_CASTpFold_U006,1117,6,true,6,1
6E3S,6E3S_V2C018,CavityPlus,6E3S_CavityPlus_U002,1539,Cavity_2,true,Cavity_2,1
6E3S,6E3S_V2C019,DoGSite3,6E3S_DoGSite3_U015,564,P_13,true,P_13,1
6E3S,6E3S_V2C019,DoGSiteScorer,6E3S_DoGSiteScorer_U009,244,P_0_10,true,P_0_10,1
6E3S,6E3S_V2C020,CASTpFold,6E3S_CASTpFold_U044,1156,45,true,45,1
6E3S,6E3S_V2C020,CASTpFold,6E3S_CASTpFold_U076,1191,80,false,45,0
6E3S,6E3S_V2C020,DoGSiteScorer,6E3S_DoGSiteScorer_U012,248,P_0_14,true,P_0_14,1
6E3S,6E3S_V2C021,CASTpFold,6E3S_CASTpFold_U045,1157,46,true,46,1
6E3S,6E3S_V2C021,CASTpFold,6E3S_CASTpFold_U059,1171,60,false,46,0
6E3S,6E3S_V2C021,CASTpFold,6E3S_CASTpFold_U071,1184,73,false,46,0
6E3S,6E3S_V2C021,CASTpFold,6E3S_CASTpFold_U059,1209,98,false,46,0
6E3S,6E3S_V2C021,DoGSiteScorer,6E3S_DoGSiteScorer_U011,247,P_0_13,true,P_0_13,1
6E3S,6E3S_V2C022,CASTpFold,6E3S_CASTpFold_U024,1136,25,true,25,1
6E3S,6E3S_V2C022,CASTpFold,6E3S_CASTpFold_U094,1213,102,false,25,0
6E3S,6E3S_V2C022,DoGSiteScorer,6E3S_DoGSiteScorer_U020,260,P_4_1,true,P_4_1,1
6E3S,6E3S_V2C023,CASTpFold,6E3S_CASTpFold_U053,1165,54,true,54,1
6E3S,6E3S_V2C023,DoGSiteScorer,6E3S_DoGSiteScorer_U006,239,P_0_5,true,P_0_5,1
6E3S,6E3S_V2C023,DoGSiteScorer,6E3S_DoGSiteScorer_U006,243,P_0_9,false,P_0_5,0
6E3S,6E3S_V2C024,CASTpFold,6E3S_CASTpFold_U060,1172,61,false,78,0
6E3S,6E3S_V2C024,CASTpFold,6E3S_CASTpFold_U075,1189,78,true,78,1
6E3S,6E3S_V2C024,CavityPlus,6E3S_CavityPlus_U012,1549,Cavity_12,true,Cavity_12,1
6E3S,6E3S_V2C025,CASTpFold,6E3S_CASTpFold_U028,1140,29,true,29,1
6E3S,6E3S_V2C025,DoGSiteScorer,6E3S_DoGSiteScorer_U019,258,P_4,true,P_4,1
6E3S,6E3S_V2C025,DoGSiteScorer,6E3S_DoGSiteScorer_U019,259,P_4_0,false,P_4,0
6E3S,6E3S_V2C025,DoGSiteScorer,6E3S_DoGSiteScorer_U021,261,P_4_2,false,P_4,0
6E3S,6E3S_V2C026,CASTpFold,6E3S_CASTpFold_U033,1145,34,false,41,0
6E3S,6E3S_V2C026,CASTpFold,6E3S_CASTpFold_U040,1152,41,true,41,1
6E3S,6E3S_V2C026,CASTpFold,6E3S_CASTpFold_U033,1199,88,false,41,0
6E3S,6E3S_V2C026,CavityPlus,6E3S_CavityPlus_U016,1553,Cavity_16,true,Cavity_16,1
6E3S,6E3S_V2C027,CASTpFold,6E3S_CASTpFold_U012,1123,12,true,12,1
6E3S,6E3S_V2C027,DoGSiteScorer,6E3S_DoGSiteScorer_U022,262,P_5,true,P_5,1
6E3S,6E3S_V2C027,DoGSiteScorer,6E3S_DoGSiteScorer_U022,263,P_5_0,false,P_5,0
6E3S,6E3S_V2C028,CASTpFold,6E3S_CASTpFold_U023,1135,24,false,32,0
6E3S,6E3S_V2C028,CASTpFold,6E3S_CASTpFold_U031,1143,32,true,32,1
6E3S,6E3S_V2C028,CASTpFold,6E3S_CASTpFold_U083,1198,87,false,32,0
6E3S,6E3S_V2C028,DoGSiteScorer,6E3S_DoGSiteScorer_U010,245,P_0_11,true,P_0_11,1
6E3S,6E3S_V2C029,CASTpFold,6E3S_CASTpFold_U065,1177,66,true,66,1
6E3S,6E3S_V2C029,CavityPlus,6E3S_CavityPlus_U014,1551,Cavity_14,true,Cavity_14,1
6E3S,6E3S_V2C030,CASTpFold,6E3S_CASTpFold_U016,1127,16,true,16,1
6E3S,6E3S_V2C030,DoGSiteScorer,6E3S_DoGSiteScorer_U032,275,P_12,true,P_12,1
6E3S,6E3S_V2C031,CASTpFold,6E3S_CASTpFold_U035,1147,36,true,36,1
6E3S,6E3S_V2C032,CavityPlus,6E3S_CavityPlus_U015,1552,Cavity_15,true,Cavity_15,1
6E3S,6E3S_V2C033,CASTpFold,6E3S_CASTpFold_U067,1179,68,true,68,1
6E3S,6E3S_V2C033,CASTpFold,6E3S_CASTpFold_U067,1181,70,false,68,0
6E3S,6E3S_V2C034,CASTpFold,6E3S_CASTpFold_U062,1174,63,true,63,1
6E3S,6E3S_V2C035,CASTpFold,6E3S_CASTpFold_U017,1128,17,true,17,1
6E3S,6E3S_V2C036,CASTpFold,6E3S_CASTpFold_U091,1210,99,true,99,1
6E3S,6E3S_V2C037,CASTpFold,6E3S_CASTpFold_U082,1197,86,true,86,1
6E3S,6E3S_V2C038,CASTpFold,6E3S_CASTpFold_U074,1187,76,true,76,1
6E3S,6E3S_V2C039,CASTpFold,6E3S_CASTpFold_U069,1182,71,true,71,1
6E3S,6E3S_V2C040,CASTpFold,6E3S_CASTpFold_U088,1204,93,true,93,1
6E3S,6E3S_V2C041,CASTpFold,6E3S_CASTpFold_U054,1166,55,true,55,1
6E3S,6E3S_V2C042,CASTpFold,6E3S_CASTpFold_U046,1158,47,true,47,1
6E3S,6E3S_V2C043,CASTpFold,6E3S_CASTpFold_U070,1183,72,true,72,1
6E3S,6E3S_V2C044,SiteMap,6E3S_SiteMap_U003,1698,SM03_site_3,true,SM03_site_3,1
6E3S,6E3S_V2C045,CASTpFold,6E3S_CASTpFold_U052,1164,53,true,53,1
6E3S,6E3S_V2C046,CASTpFold,6E3S_CASTpFold_U085,1201,90,true,90,1
6E3S,6E3S_V2C047,CASTpFold,6E3S_CASTpFold_U087,1203,92,true,92,1
6E3S,6E3S_V2C047,CASTpFold,6E3S_CASTpFold_U087,1208,97,false,92,0
6E3S,6E3S_V2C048,CavityPlus,6E3S_CavityPlus_U010,1547,Cavity_10,true,Cavity_10,1
6E3S,6E3S_V2C049,CASTpFold,6E3S_CASTpFold_U072,1185,74,true,74,1
6E3S,6E3S_V2C050,CASTpFold,6E3S_CASTpFold_U005,1116,5,true,5,1
6E3S,6E3S_V2C051,CASTpFold,6E3S_CASTpFold_U090,1206,95,true,95,1
6E3S,6E3S_V2C052,CASTpFold,6E3S_CASTpFold_U093,1212,101,true,101,1
6E3S,6E3S_V2C053,CASTpFold,6E3S_CASTpFold_U078,1193,82,true,82,1
6E3S,6E3S_V2C054,CASTpFold,6E3S_CASTpFold_U042,1154,43,true,43,1
6E3S,6E3S_V2C055,CASTpFold,6E3S_CASTpFold_U039,1151,40,true,40,1
6E3S,6E3S_V2C056,SiteMap,6E3S_SiteMap_U002,1697,SM02_site_1,true,SM02_site_1,1
6E3S,6E3S_V2C057,CASTpFold,6E3S_CASTpFold_U041,1153,42,true,42,1
6E3S,6E3S_V2C058,CASTpFold,6E3S_CASTpFold_U049,1161,50,true,50,1
6E3S,6E3S_V2C059,CASTpFold,6E3S_CASTpFold_U018,1129,18,true,18,1
6E3S,6E3S_V2C060,CASTpFold,6E3S_CASTpFold_U055,1167,56,true,56,1
6E3S,6E3S_V2C061,CASTpFold,6E3S_CASTpFold_U022,1133,22,true,22,1
6E3S,6E3S_V2C062,CASTpFold,6E3S_CASTpFold_U077,1192,81,true,81,1
6E3S,6E3S_V2C063,CASTpFold,6E3S_CASTpFold_U026,1138,27,true,27,1
6E3S,6E3S_V2C063,CASTpFold,6E3S_CASTpFold_U026,1214,103,false,27,0
6E3S,6E3S_V2C064,CASTpFold,6E3S_CASTpFold_U068,1180,69,true,69,1
6E3S,6E3S_V2C064,CASTpFold,6E3S_CASTpFold_U068,1190,79,false,69,0
6E3S,6E3S_V2C065,CASTpFold,6E3S_CASTpFold_U038,1150,39,true,39,1
6E3S,6E3S_V2C066,CASTpFold,6E3S_CASTpFold_U058,1170,59,true,59,1
6E3S,6E3S_V2C067,CASTpFold,6E3S_CASTpFold_U014,1125,14,true,14,1
6E3S,6E3S_V2C068,CASTpFold,6E3S_CASTpFold_U081,1196,85,true,85,1
6E3S,6E3S_V2C069,CASTpFold,6E3S_CASTpFold_U050,1162,51,true,51,1
6E3S,6E3S_V2C070,CASTpFold,6E3S_CASTpFold_U063,1175,64,true,64,1
6E3S,6E3S_V2C071,CASTpFold,6E3S_CASTpFold_U019,1130,19,true,19,1
6E3S,6E3S_V2C072,CASTpFold,6E3S_CASTpFold_U034,1146,35,true,35,1
6E3S,6E3S_V2C072,CASTpFold,6E3S_CASTpFold_U034,1207,96,false,35,0
6E3S,6E3S_V2C073,CASTpFold,6E3S_CASTpFold_U061,1173,62,true,62,1
6E3S,6E3S_V2C074,SiteMap,6E3S_SiteMap_U001,1696,SM01_site_4,true,SM01_site_4,1
6E3S,6E3S_V2C075,SiteMap,6E3S_SiteMap_U004,1699,SM04_site_2,true,SM04_site_2,1
6E3S,6E3S_V2C076,CASTpFold,6E3S_CASTpFold_U057,1169,58,true,58,1
6E3S,6E3S_V2C076,CASTpFold,6E3S_CASTpFold_U057,1188,77,false,58,0
6E3S,6E3S_V2C077,SiteMap,6E3S_SiteMap_U005,1700,SM05_site_5,true,SM05_site_5,1
6E3S,6E3S_V2C078,CASTpFold,6E3S_CASTpFold_U048,1160,49,true,49,1
6E3S,6E3S_V2C079,CASTpFold,6E3S_CASTpFold_U064,1176,65,true,65,1
6E3S,6E3S_V2C080,CASTpFold,6E3S_CASTpFold_U051,1163,52,true,52,1
6E3S,6E3S_V2C081,CASTpFold,6E3S_CASTpFold_U047,1159,48,true,48,1
6R3K,6R3K_V2C001,CASTpFold,6R3K_CASTpFold_U031,1246,32,true,32,1
6R3K,6R3K_V2C001,CavityPlus,6R3K_CavityPlus_U001,1556,Cavity_1,true,Cavity_1,1
6R3K,6R3K_V2C001,DoGSite3,6R3K_DoGSite3_U005,571,P_4,true,P_4,1
6R3K,6R3K_V2C001,DoGSiteScorer,6R3K_DoGSiteScorer_U011,292,P_4,true,P_4,1
6R3K,6R3K_V2C001,SiteMap,6R3K_SiteMap_U004,1704,SM04_site_5,true,SM04_site_5,1
6R3K,6R3K_V2C002,CASTpFold,6R3K_CASTpFold_U012,1226,12,false,21,0
6R3K,6R3K_V2C002,CASTpFold,6R3K_CASTpFold_U016,1230,16,false,21,0
6R3K,6R3K_V2C002,CASTpFold,6R3K_CASTpFold_U017,1231,17,false,21,0
6R3K,6R3K_V2C002,CASTpFold,6R3K_CASTpFold_U021,1235,21,true,21,1
6R3K,6R3K_V2C002,CASTpFold,6R3K_CASTpFold_U025,1239,25,false,21,0
6R3K,6R3K_V2C002,CavityPlus,6R3K_CavityPlus_U005,1560,Cavity_5,true,Cavity_5,1
6R3K,6R3K_V2C002,DoGSite3,6R3K_DoGSite3_U003,569,P_2,true,P_2,1
6R3K,6R3K_V2C002,DoGSiteScorer,6R3K_DoGSiteScorer_U010,289,P_3,true,P_3,1
6R3K,6R3K_V2C002,DoGSiteScorer,6R3K_DoGSiteScorer_U010,290,P_3_0,false,P_3,0
6R3K,6R3K_V2C002,DoGSiteScorer,6R3K_DoGSiteScorer_U010,291,P_3_1,false,P_3,0
6R3K,6R3K_V2C002,SiteMap,6R3K_SiteMap_U003,1703,SM03_site_2,true,SM03_site_2,1
6R3K,6R3K_V2C003,CASTpFold,6R3K_CASTpFold_U002,1216,2,true,2,1
6R3K,6R3K_V2C003,CavityPlus,6R3K_CavityPlus_U004,1559,Cavity_4,true,Cavity_4,1
6R3K,6R3K_V2C003,DoGSite3,6R3K_DoGSite3_U004,570,P_3,true,P_3,1
6R3K,6R3K_V2C003,DoGSiteScorer,6R3K_DoGSiteScorer_U006,282,P_1,true,P_1,1
6R3K,6R3K_V2C003,DoGSiteScorer,6R3K_DoGSiteScorer_U006,283,P_1_0,false,P_1,0
6R3K,6R3K_V2C003,DoGSiteScorer,6R3K_DoGSiteScorer_U007,284,P_1_1,false,P_1,0
6R3K,6R3K_V2C003,SiteMap,6R3K_SiteMap_U002,1702,SM02_site_3,true,SM02_site_3,1
6R3K,6R3K_V2C004,CASTpFold,6R3K_CASTpFold_U014,1228,14,true,14,1
6R3K,6R3K_V2C004,CavityPlus,6R3K_CavityPlus_U002,1557,Cavity_2,true,Cavity_2,1
6R3K,6R3K_V2C004,DoGSite3,6R3K_DoGSite3_U006,572,P_5,true,P_5,1
6R3K,6R3K_V2C004,DoGSiteScorer,6R3K_DoGSiteScorer_U012,293,P_5,true,P_5,1
6R3K,6R3K_V2C004,SiteMap,6R3K_SiteMap_U005,1705,SM05_site_4,true,SM05_site_4,1
6R3K,6R3K_V2C005,CASTpFold,6R3K_CASTpFold_U001,1215,1,true,1,1
6R3K,6R3K_V2C005,CASTpFold,6R3K_CASTpFold_U001,1241,27,false,1,0
6R3K,6R3K_V2C005,CavityPlus,6R3K_CavityPlus_U003,1558,Cavity_3,true,Cavity_3,1
6R3K,6R3K_V2C005,DoGSite3,6R3K_DoGSite3_U001,566,P_1,true,P_1,1
6R3K,6R3K_V2C005,DoGSite3,6R3K_DoGSite3_U001,567,P_1_1,false,P_1,0
6R3K,6R3K_V2C005,DoGSite3,6R3K_DoGSite3_U008,574,P_7,false,P_1,0
6R3K,6R3K_V2C005,DoGSiteScorer,6R3K_DoGSiteScorer_U002,278,P_0_1,true,P_0_1,1
6R3K,6R3K_V2C006,CASTpFold,6R3K_CASTpFold_U003,1217,3,false,4,0
6R3K,6R3K_V2C006,CASTpFold,6R3K_CASTpFold_U004,1218,4,true,4,1
6R3K,6R3K_V2C006,CASTpFold,6R3K_CASTpFold_U015,1229,15,false,4,0
6R3K,6R3K_V2C006,CavityPlus,6R3K_CavityPlus_U007,1562,Cavity_7,true,Cavity_7,1
6R3K,6R3K_V2C006,DoGSiteScorer,6R3K_DoGSiteScorer_U008,285,P_2,true,P_2,1
6R3K,6R3K_V2C006,DoGSiteScorer,6R3K_DoGSiteScorer_U008,286,P_2_0,false,P_2,0
6R3K,6R3K_V2C006,DoGSiteScorer,6R3K_DoGSiteScorer_U008,287,P_2_1,false,P_2,0
6R3K,6R3K_V2C006,DoGSiteScorer,6R3K_DoGSiteScorer_U009,288,P_2_2,false,P_2,0
6R3K,6R3K_V2C007,CASTpFold,6R3K_CASTpFold_U010,1224,10,true,10,1
6R3K,6R3K_V2C007,CASTpFold,6R3K_CASTpFold_U024,1238,24,false,10,0
6R3K,6R3K_V2C007,CavityPlus,6R3K_CavityPlus_U006,1561,Cavity_6,true,Cavity_6,1
6R3K,6R3K_V2C008,CASTpFold,6R3K_CASTpFold_U018,1232,18,true,18,1
6R3K,6R3K_V2C008,DoGSiteScorer,6R3K_DoGSiteScorer_U003,279,P_0_2,true,P_0_2,1
6R3K,6R3K_V2C009,CASTpFold,6R3K_CASTpFold_U008,1222,8,true,8,1
6R3K,6R3K_V2C009,DoGSite3,6R3K_DoGSite3_U007,573,P_6,true,P_6,1
6R3K,6R3K_V2C010,DoGSiteScorer,6R3K_DoGSiteScorer_U001,276,P_0,true,P_0,1
6R3K,6R3K_V2C010,DoGSiteScorer,6R3K_DoGSiteScorer_U001,277,P_0_0,false,P_0,0
6R3K,6R3K_V2C010,DoGSiteScorer,6R3K_DoGSiteScorer_U004,280,P_0_3,false,P_0,0
6R3K,6R3K_V2C010,SiteMap,6R3K_SiteMap_U001,1701,SM01_site_1,true,SM01_site_1,1
6R3K,6R3K_V2C011,DoGSite3,6R3K_DoGSite3_U002,568,P_1_2,true,P_1_2,1
6R3K,6R3K_V2C011,DoGSiteScorer,6R3K_DoGSiteScorer_U005,281,P_0_4,true,P_0_4,1
6R3K,6R3K_V2C012,CASTpFold,6R3K_CASTpFold_U007,1221,7,true,7,1
6R3K,6R3K_V2C013,CASTpFold,6R3K_CASTpFold_U029,1244,30,true,30,1
6R3K,6R3K_V2C014,CASTpFold,6R3K_CASTpFold_U030,1245,31,true,31,1
6R3K,6R3K_V2C015,CASTpFold,6R3K_CASTpFold_U020,1234,20,true,20,1
6R3K,6R3K_V2C016,CASTpFold,6R3K_CASTpFold_U019,1233,19,true,19,1
6R3K,6R3K_V2C017,CASTpFold,6R3K_CASTpFold_U009,1223,9,true,9,1
6R3K,6R3K_V2C018,CASTpFold,6R3K_CASTpFold_U023,1237,23,true,23,1
6R3K,6R3K_V2C019,CASTpFold,6R3K_CASTpFold_U028,1243,29,true,29,1
6R3K,6R3K_V2C020,CASTpFold,6R3K_CASTpFold_U022,1236,22,true,22,1
6R3K,6R3K_V2C021,CASTpFold,6R3K_CASTpFold_U006,1220,6,true,6,1
6R3K,6R3K_V2C022,CASTpFold,6R3K_CASTpFold_U027,1242,28,true,28,1
6R3K,6R3K_V2C023,CASTpFold,6R3K_CASTpFold_U026,1240,26,true,26,1
6R3K,6R3K_V2C024,CASTpFold,6R3K_CASTpFold_U011,1225,11,true,11,1
6R3K,6R3K_V2C025,CASTpFold,6R3K_CASTpFold_U013,1227,13,true,13,1
6R3K,6R3K_V2C026,CASTpFold,6R3K_CASTpFold_U005,1219,5,true,5,1
6WKQ,6WKQ_V2C001,CavityPlus,6WKQ_CavityPlus_U001,1563,Cavity_1,true,Cavity_1,1
6WKQ,6WKQ_V2C001,DoGSiteScorer,6WKQ_DoGSiteScorer_U013,311,P_4,true,P_4,1
6WKQ,6WKQ_V2C001,SiteMap,6WKQ_SiteMap_U004,1709,SM04_site_4,true,SM04_site_4,1
6WKQ,6WKQ_V2C002,CavityPlus,6WKQ_CavityPlus_U013,1575,Cavity_13,true,Cavity_13,1
6WKQ,6WKQ_V2C002,DoGSiteScorer,6WKQ_DoGSiteScorer_U005,300,P_1,true,P_1,1
6WKQ,6WKQ_V2C002,DoGSiteScorer,6WKQ_DoGSiteScorer_U005,301,P_1_0,false,P_1,0
6WKQ,6WKQ_V2C002,DoGSiteScorer,6WKQ_DoGSiteScorer_U006,302,P_1_1,false,P_1,0
6WKQ,6WKQ_V2C002,SiteMap,6WKQ_SiteMap_U002,1707,SM02_site_2,true,SM02_site_2,1
6WKQ,6WKQ_V2C003,CavityPlus,6WKQ_CavityPlus_U009,1571,Cavity_9,true,Cavity_9,1
6WKQ,6WKQ_V2C003,DoGSiteScorer,6WKQ_DoGSiteScorer_U025,325,P_14,true,P_14,1
6WKQ,6WKQ_V2C003,SiteMap,6WKQ_SiteMap_U003,1708,SM03_site_3,true,SM03_site_3,1
6WKQ,6WKQ_V2C004,CavityPlus,6WKQ_CavityPlus_U015,1577,Cavity_15,true,Cavity_15,1
6WKQ,6WKQ_V2C004,DoGSiteScorer,6WKQ_DoGSiteScorer_U001,294,P_0,false,P_0_1,0
6WKQ,6WKQ_V2C004,DoGSiteScorer,6WKQ_DoGSiteScorer_U001,295,P_0_0,false,P_0_1,0
6WKQ,6WKQ_V2C004,DoGSiteScorer,6WKQ_DoGSiteScorer_U002,296,P_0_1,true,P_0_1,1
6WKQ,6WKQ_V2C004,DoGSiteScorer,6WKQ_DoGSiteScorer_U003,297,P_0_2,false,P_0_1,0
6WKQ,6WKQ_V2C004,DoGSiteScorer,6WKQ_DoGSiteScorer_U003,298,P_0_3,false,P_0_1,0
6WKQ,6WKQ_V2C004,SiteMap,6WKQ_SiteMap_U001,1706,SM01_site_1,true,SM01_site_1,1
6WKQ,6WKQ_V2C005,CavityPlus,6WKQ_CavityPlus_U008,1570,Cavity_8,true,Cavity_8,1
6WKQ,6WKQ_V2C005,DoGSiteScorer,6WKQ_DoGSiteScorer_U010,307,P_3,true,P_3,1
6WKQ,6WKQ_V2C005,DoGSiteScorer,6WKQ_DoGSiteScorer_U010,308,P_3_0,false,P_3,0
6WKQ,6WKQ_V2C005,DoGSiteScorer,6WKQ_DoGSiteScorer_U012,310,P_3_2,false,P_3,0
6WKQ,6WKQ_V2C005,SiteMap,6WKQ_SiteMap_U005,1710,SM05_site_5,true,SM05_site_5,1
6WKQ,6WKQ_V2C006,CavityPlus,6WKQ_CavityPlus_U014,1576,Cavity_14,true,Cavity_14,1
6WKQ,6WKQ_V2C006,DoGSiteScorer,6WKQ_DoGSiteScorer_U022,322,P_11,true,P_11,1
6WKQ,6WKQ_V2C007,CavityPlus,6WKQ_CavityPlus_U007,1569,Cavity_7,true,Cavity_7,1
6WKQ,6WKQ_V2C007,DoGSiteScorer,6WKQ_DoGSiteScorer_U019,318,P_9,true,P_9,1
6WKQ,6WKQ_V2C008,CavityPlus,6WKQ_CavityPlus_U005,1567,Cavity_5,true,Cavity_5,1
6WKQ,6WKQ_V2C008,DoGSiteScorer,6WKQ_DoGSiteScorer_U023,323,P_12,true,P_12,1
6WKQ,6WKQ_V2C009,CavityPlus,6WKQ_CavityPlus_U006,1568,Cavity_6,true,Cavity_6,1
6WKQ,6WKQ_V2C009,DoGSiteScorer,6WKQ_DoGSiteScorer_U016,315,P_6,true,P_6,1
6WKQ,6WKQ_V2C010,CavityPlus,6WKQ_CavityPlus_U004,1566,Cavity_4,true,Cavity_4,1
6WKQ,6WKQ_V2C010,DoGSiteScorer,6WKQ_DoGSiteScorer_U017,316,P_7,true,P_7,1
6WKQ,6WKQ_V2C011,CavityPlus,6WKQ_CavityPlus_U002,1564,Cavity_2,true,Cavity_2,1
6WKQ,6WKQ_V2C011,DoGSiteScorer,6WKQ_DoGSiteScorer_U007,303,P_2,true,P_2,1
6WKQ,6WKQ_V2C011,DoGSiteScorer,6WKQ_DoGSiteScorer_U007,304,P_2_0,false,P_2,0
6WKQ,6WKQ_V2C011,DoGSiteScorer,6WKQ_DoGSiteScorer_U008,305,P_2_1,false,P_2,0
6WKQ,6WKQ_V2C012,CavityPlus,6WKQ_CavityPlus_U010,1572,Cavity_10,true,Cavity_10,1
6WKQ,6WKQ_V2C012,DoGSiteScorer,6WKQ_DoGSiteScorer_U021,321,P_10_1,true,P_10_1,1
6WKQ,6WKQ_V2C013,CavityPlus,6WKQ_CavityPlus_U011,1573,Cavity_11,true,Cavity_11,1
6WKQ,6WKQ_V2C013,DoGSiteScorer,6WKQ_DoGSiteScorer_U026,326,P_15,true,P_15,1
6WKQ,6WKQ_V2C014,CavityPlus,6WKQ_CavityPlus_U012,1574,Cavity_12,true,Cavity_12,1
6WKQ,6WKQ_V2C014,DoGSiteScorer,6WKQ_DoGSiteScorer_U014,312,P_5,true,P_5,1
6WKQ,6WKQ_V2C014,DoGSiteScorer,6WKQ_DoGSiteScorer_U014,313,P_5_0,false,P_5,0
6WKQ,6WKQ_V2C014,DoGSiteScorer,6WKQ_DoGSiteScorer_U015,314,P_5_1,false,P_5,0
6WKQ,6WKQ_V2C015,DoGSiteScorer,6WKQ_DoGSiteScorer_U018,317,P_8,true,P_8,1
6WKQ,6WKQ_V2C016,CavityPlus,6WKQ_CavityPlus_U016,1578,Cavity_16,true,Cavity_16,1
6WKQ,6WKQ_V2C017,DoGSiteScorer,6WKQ_DoGSiteScorer_U004,299,P_0_4,true,P_0_4,1
6WKQ,6WKQ_V2C018,CavityPlus,6WKQ_CavityPlus_U003,1565,Cavity_3,true,Cavity_3,1
6WKQ,6WKQ_V2C019,DoGSiteScorer,6WKQ_DoGSiteScorer_U024,324,P_13,true,P_13,1
6WKQ,6WKQ_V2C020,DoGSiteScorer,6WKQ_DoGSiteScorer_U009,306,P_2_2,true,P_2_2,1
6WKQ,6WKQ_V2C021,DoGSiteScorer,6WKQ_DoGSiteScorer_U027,327,P_16,true,P_16,1
6WKQ,6WKQ_V2C022,DoGSiteScorer,6WKQ_DoGSiteScorer_U029,329,P_18,true,P_18,1
6WKQ,6WKQ_V2C023,DoGSiteScorer,6WKQ_DoGSiteScorer_U028,328,P_17,true,P_17,1
6WKQ,6WKQ_V2C024,DoGSiteScorer,6WKQ_DoGSiteScorer_U020,319,P_10,true,P_10,1
6WKQ,6WKQ_V2C024,DoGSiteScorer,6WKQ_DoGSiteScorer_U020,320,P_10_0,false,P_10,0
6WKQ,6WKQ_V2C025,DoGSiteScorer,6WKQ_DoGSiteScorer_U011,309,P_3_1,true,P_3_1,1
7BEA,7BEA_V2C001,CASTpFold,7BEA_CASTpFold_U003,1249,3,true,3,1
7BEA,7BEA_V2C001,CavityPlus,7BEA_CavityPlus_U003,1581,Cavity_3,true,Cavity_3,1
7BEA,7BEA_V2C001,SiteMap,7BEA_SiteMap_U002,1712,SM02_site_2,true,SM02_site_2,1
7BEA,7BEA_V2C002,CASTpFold,7BEA_CASTpFold_U006,1252,6,true,6,1
7BEA,7BEA_V2C002,CavityPlus,7BEA_CavityPlus_U002,1580,Cavity_2,true,Cavity_2,1
7BEA,7BEA_V2C002,SiteMap,7BEA_SiteMap_U003,1713,SM03_site_3,true,SM03_site_3,1
7BEA,7BEA_V2C003,CASTpFold,7BEA_CASTpFold_U001,1247,1,true,1,1
7BEA,7BEA_V2C003,CavityPlus,7BEA_CavityPlus_U001,1579,Cavity_1,true,Cavity_1,1
7BEA,7BEA_V2C003,SiteMap,7BEA_SiteMap_U001,1711,SM01_site_1,true,SM01_site_1,1
7BEA,7BEA_V2C004,CASTpFold,7BEA_CASTpFold_U005,1251,5,true,5,1
7BEA,7BEA_V2C004,CASTpFold,7BEA_CASTpFold_U008,1254,8,false,5,0
7BEA,7BEA_V2C004,CavityPlus,7BEA_CavityPlus_U004,1582,Cavity_4,true,Cavity_4,1
7BEA,7BEA_V2C005,CASTpFold,7BEA_CASTpFold_U013,1259,13,true,13,1
7BEA,7BEA_V2C005,SiteMap,7BEA_SiteMap_U004,1714,SM04_site_4,true,SM04_site_4,1
7BEA,7BEA_V2C006,CASTpFold,7BEA_CASTpFold_U010,1256,10,true,10,1
7BEA,7BEA_V2C006,CavityPlus,7BEA_CavityPlus_U005,1583,Cavity_5,true,Cavity_5,1
7BEA,7BEA_V2C007,CASTpFold,7BEA_CASTpFold_U004,1250,4,true,4,1
7BEA,7BEA_V2C007,CavityPlus,7BEA_CavityPlus_U006,1584,Cavity_6,true,Cavity_6,1
7BEA,7BEA_V2C008,CASTpFold,7BEA_CASTpFold_U016,1262,16,true,16,1
7BEA,7BEA_V2C009,CASTpFold,7BEA_CASTpFold_U002,1248,2,true,2,1
7BEA,7BEA_V2C010,CASTpFold,7BEA_CASTpFold_U011,1257,11,true,11,1
7BEA,7BEA_V2C011,CASTpFold,7BEA_CASTpFold_U012,1258,12,true,12,1
7BEA,7BEA_V2C012,CASTpFold,7BEA_CASTpFold_U007,1253,7,true,7,1
7BEA,7BEA_V2C013,CASTpFold,7BEA_CASTpFold_U009,1255,9,true,9,1
7BEA,7BEA_V2C014,CASTpFold,7BEA_CASTpFold_U014,1260,14,true,14,1
7BEA,7BEA_V2C015,CASTpFold,7BEA_CASTpFold_U018,1264,18,true,18,1
7BEA,7BEA_V2C016,CASTpFold,7BEA_CASTpFold_U015,1261,15,true,15,1
7BEA,7BEA_V2C017,CASTpFold,7BEA_CASTpFold_U017,1263,17,true,17,1
7JRA,7JRA_V2C001,CASTpFold,7JRA_CASTpFold_U003,1267,3,true,3,1
7JRA,7JRA_V2C001,CavityPlus,7JRA_CavityPlus_U007,1591,Cavity_7,true,Cavity_7,1
7JRA,7JRA_V2C001,SiteMap,7JRA_SiteMap_U010,1724,SM10_compact_site_8,true,SM10_compact_site_8,1
7JRA,7JRA_V2C002,CASTpFold,7JRA_CASTpFold_U005,1269,5,true,5,1
